cell_id,city_id,week,category,elicitation,mechanism,ai,central,rank,reciprocity_rate
city106_w01_easy,city106,1,easy,standard,central,0,1,5,0.1
city106_w01_hard,city106,1,hard,ai,search,1,0,1,0.05
city106_w01_hard,city106,1,hard,ai,search,1,0,2,0.1
city106_w01_hard,city106,1,hard,ai,search,1,0,3,0.066667
city106_w01_hard,city106,1,hard,ai,search,1,0,4,0.066667
city106_w01_hard,city106,1,hard,ai,search,1,0,5,0.033333
city107_w00_easy,city107,0,easy,standard,central,0,1,1,0.083333
city107_w00_easy,city107,0,easy,standard,central,0,1,2,0.133333
city107_w00_easy,city107,0,easy,standard,central,0,1,3,0.066667
city107_w00_easy,city107,0,easy,standard,central,0,1,4,0.066667
city107_w00_easy,city107,0,easy,standard,central,0,1,5,0.083333
city107_w00_hard,city107,0,hard,standard,search,0,0,1,0.05
city107_w00_hard,city107,0,hard,standard,search,0,0,2,0.1
city107_w00_hard,city107,0,hard,standard,search,0,0,3,0.016667
city107_w00_hard,city107,0,hard,standard,search,0,0,4,0.083333
city107_w00_hard,city107,0,hard,standard,search,0,0,5,0.016667
city107_w01_easy,city107,1,easy,standard,search,0,0,1,0.1
city107_w01_easy,city107,1,easy,standard,search,0,0,2,0.1
city107_w01_easy,city107,1,easy,standard,search,0,0,3,0.083333
city107_w01_easy,city107,1,easy,standard,search,0,0,4,0.1
city107_w01_easy,city107,1,easy,standard,search,0,0,5,0.066667
city107_w01_hard,city107,1,hard,ai,central,1,1,1,0.116667
city107_w01_hard,city107,1,hard,ai,central,1,1,2,0.1
city107_w01_hard,city107,1,hard,ai,central,1,1,3,0.066667
city107_w01_hard,city107,1,hard,ai,central,1,1,4,0.033333
city107_w01_hard,city107,1,hard,ai,central,1,1,5,0.016667
city108_w00_easy,city108,0,easy,standard,central,0,1,1,0.133333
city108_w00_easy,city108,0,easy,standard,central,0,1,2,0.116667
city108_w00_easy,city108,0,easy,standard,central,0,1,3,0.116667
city108_w00_easy,city108,0,easy,standard,central,0,1,4,0.116667
city108_w00_easy,city108,0,easy,standard,central,0,1,5,0.066667
city108_w00_hard,city108,0,hard,standard,search,0,0,1,0.116667
city108_w00_hard,city108,0,hard,standard,search,0,0,2,0.033333
city108_w00_hard,city108,0,hard,standard,search,0,0,3,0.1
city108_w00_hard,city108,0,hard,standard,search,0,0,4,0.05
city108_w00_hard,city108,0,hard,standard,search,0,0,5,0.05
city108_w01_easy,city108,1,easy,standard,search,0,0,1,0.15
city108_w01_easy,city108,1,easy,standard,search,0,0,2,0.133333
city108_w01_easy,city108,1,easy,standard,search,0,0,3,0.1
city108_w01_easy,city108,1,easy,standard,search,0,0,4,0.05
city108_w01_easy,city108,1,easy,standard,search,0,0,5,0.1
city108_w01_hard,city108,1,hard,ai,central,1,1,1,0.033333
city108_w01_hard,city108,1,hard,ai,central,1,1,2,0.066667
city108_w01_hard,city108,1,hard,ai,central,1,1,3,0.1
city108_w01_hard,city108,1,hard,ai,central,1,1,4,0.016667
city108_w01_hard,city108,1,hard,ai,central,1,1,5,0.016667
city109_w00_easy,city109,0,easy,standard,central,0,1,1,0.216667
city109_w00_easy,city109,0,easy,standard,central,0,1,2,0.083333
city109_w00_easy,city109,0,easy,standard,central,0,1,3,0.083333
city109_w00_easy,city109,0,easy,standard,central,0,1,4,0.083333
city109_w00_easy,city109,0,easy,standard,central,0,1,5,0.033333
city109_w00_hard,city109,0,hard,standard,central,0,1,1,0.066667
city109_w00_hard,city109,0,hard,standard,central,0,1,2,0.05
city109_w00_hard,city109,0,hard,standard,central,0,1,3,0.116667
city109_w00_hard,city109,0,hard,standard,central,0,1,4,0.016667
city109_w00_hard,city109,0,hard,standard,central,0,1,5,0.05
city109_w01_easy,city109,1,easy,ai,search,1,0,1,0.183333
city109_w01_easy,city109,1,easy,ai,search,1,0,2,0.116667
city109_w01_easy,city109,1,easy,ai,search,1,0,3,0.116667
city109_w01_easy,city109,1,easy,ai,search,1,0,4,0.15
city109_w01_easy,city109,1,easy,ai,search,1,0,5,0.05
city109_w01_hard,city109,1,hard,standard,central,0,1,1,0.133333
city109_w01_hard,city109,1,hard,standard,central,0,1,2,0.1
city109_w01_hard,city109,1,hard,standard,central,0,1,3,0.083333
city109_w01_hard,city109,1,hard,standard,central,0,1,4,0.05
city109_w01_hard,city109,1,hard,standard,central,0,1,5,0.016667
city110_w00_easy,city110,0,easy,standard,search,0,0,1,0.2
city110_w00_easy,city110,0,easy,standard,search,0,0,2,0.05
city110_w00_easy,city110,0,easy,standard,search,0,0,3,0.1
city110_w00_easy,city110,0,easy,standard,search,0,0,4,0.066667
city110_w00_easy,city110,0,easy,standard,search,0,0,5,0.116667
city110_w00_hard,city110,0,hard,ai,central,1,1,1,0.066667
city110_w00_hard,city110,0,hard,ai,central,1,1,2,0.1
city110_w00_hard,city110,0,hard,ai,central,1,1,3,0.066667
city110_w00_hard,city110,0,hard,ai,central,1,1,4,0.05
city110_w00_hard,city110,0,hard,ai,central,1,1,5,0.083333
city110_w01_easy,city110,1,easy,ai,central,1,1,1,0.116667
city110_w01_easy,city110,1,easy,ai,central,1,1,2,0.033333
city110_w01_easy,city110,1,easy,ai,central,1,1,3,0.05
city110_w01_easy,city110,1,easy,ai,central,1,1,4,0.066667
city110_w01_easy,city110,1,easy,ai,central,1,1,5,0.0
city110_w01_hard,city110,1,hard,standard,search,0,0,1,0.066667
city110_w01_hard,city110,1,hard,standard,search,0,0,2,0.033333
city110_w01_hard,city110,1,hard,standard,search,0,0,3,0.05
city110_w01_hard,city110,1,hard,standard,search,0,0,4,0.033333
city110_w01_hard,city110,1,hard,standard,search,0,0,5,0.033333
city111_w00_easy,city111,0,easy,ai,central,1,1,1,0.2
city111_w00_easy,city111,0,easy,ai,central,1,1,2,0.15
city111_w00_easy,city111,0,easy,ai,central,1,1,3,0.166667
city111_w00_easy,city111,0,easy,ai,central,1,1,4,0.083333
city111_w00_easy,city111,0,easy,ai,central,1,1,5,0.15
city111_w00_hard,city111,0,hard,standard,search,0,0,1,0.1
city111_w00_hard,city111,0,hard,standard,search,0,0,2,0.05
city111_w00_hard,city111,0,hard,standard,search,0,0,3,0.05
city111_w00_hard,city111,0,hard,standard,search,0,0,4,0.05
city111_w00_hard,city111,0,hard,standard,search,0,0,5,0.016667
city111_w01_easy,city111,1,easy,ai,central,1,1,1,0.15
city111_w01_easy,city111,1,easy,ai,central,1,1,2,0.066667
city111_w01_easy,city111,1,easy,ai,central,1,1,3,0.116667
city111_w01_easy,city111,1,easy,ai,central,1,1,4,0.083333
city111_w01_easy,city111,1,easy,ai,central,1,1,5,0.1
city111_w01_hard,city111,1,hard,standard,central,0,1,1,0.1
city111_w01_hard,city111,1,hard,standard,central,0,1,2,0.083333
city111_w01_hard,city111,1,hard,standard,central,0,1,3,0.083333
city111_w01_hard,city111,1,hard,standard,central,0,1,4,0.05
city111_w01_hard,city111,1,hard,standard,central,0,1,5,0.016667
city112_w00_easy,city112,0,easy,standard,central,0,1,1,0.1
city112_w00_easy,city112,0,easy,standard,central,0,1,2,0.116667
city112_w00_easy,city112,0,easy,standard,central,0,1,3,0.066667
city112_w00_easy,city112,0,easy,standard,central,0,1,4,0.05
city112_w00_easy,city112,0,easy,standard,central,0,1,5,0.05
city112_w00_hard,city112,0,hard,standard,central,0,1,1,0.116667
city112_w00_hard,city112,0,hard,standard,central,0,1,2,0.05
city112_w00_hard,city112,0,hard,standard,central,0,1,3,0.083333
city112_w00_hard,city112,0,hard,standard,central,0,1,4,0.0
city112_w00_hard,city112,0,hard,standard,central,0,1,5,0.016667
city112_w01_easy,city112,1,easy,ai,central,1,1,1,0.15
city112_w01_easy,city112,1,easy,ai,central,1,1,2,0.183333
city112_w01_easy,city112,1,easy,ai,central,1,1,3,0.133333
city112_w01_easy,city112,1,easy,ai,central,1,1,4,0.133333
city112_w01_easy,city112,1,easy,ai,central,1,1,5,0.083333
city112_w01_hard,city112,1,hard,ai,central,1,1,1,0.033333
city112_w01_hard,city112,1,hard,ai,central,1,1,2,0.1
city112_w01_hard,city112,1,hard,ai,central,1,1,3,0.016667
city112_w01_hard,city112,1,hard,ai,central,1,1,4,0.066667
city112_w01_hard,city112,1,hard,ai,central,1,1,5,0.016667
city113_w00_easy,city113,0,easy,standard,central,0,1,1,0.1
city113_w00_easy,city113,0,easy,standard,central,0,1,2,0.116667
city113_w00_easy,city113,0,easy,standard,central,0,1,3,0.033333
city113_w00_easy,city113,0,easy,standard,central,0,1,4,0.083333
city113_w00_easy,city113,0,easy,standard,central,0,1,5,0.066667
city113_w00_hard,city113,0,hard,ai,search,1,0,1,0.05
city113_w00_hard,city113,0,hard,ai,search,1,0,2,0.05
city113_w00_hard,city113,0,hard,ai,search,1,0,3,0.033333
city113_w00_hard,city113,0,hard,ai,search,1,0,4,0.033333
city113_w00_hard,city113,0,hard,ai,search,1,0,5,0.033333
city113_w01_easy,city113,1,easy,standard,central,0,1,1,0.083333
city113_w01_easy,city113,1,easy,standard,central,0,1,2,0.083333
city113_w01_easy,city113,1,easy,standard,central,0,1,3,0.05
city113_w01_easy,city113,1,easy,standard,central,0,1,4,0.016667
city113_w01_easy,city113,1,easy,standard,central,0,1,5,0.066667
city113_w01_hard,city113,1,hard,standard,search,0,0,1,0.083333
city113_w01_hard,city113,1,hard,standard,search,0,0,2,0.133333
city113_w01_hard,city113,1,hard,standard,search,0,0,3,0.083333
city113_w01_hard,city113,1,hard,standard,search,0,0,4,0.066667
city113_w01_hard,city113,1,hard,standard,search,0,0,5,0.033333
city114_w00_easy,city114,0,easy,standard,central,0,1,1,0.116667
city114_w00_easy,city114,0,easy,standard,central,0,1,2,0.1
city114_w00_easy,city114,0,easy,standard,central,0,1,3,0.1
city114_w00_easy,city114,0,easy,standard,central,0,1,4,0.083333
city114_w00_easy,city114,0,easy,standard,central,0,1,5,0.083333
city114_w00_hard,city114,0,hard,standard,search,0,0,1,0.016667
city114_w00_hard,city114,0,hard,standard,search,0,0,2,0.033333
city114_w00_hard,city114,0,hard,standard,search,0,0,3,0.066667
city114_w00_hard,city114,0,hard,standard,search,0,0,4,0.0
city114_w00_hard,city114,0,hard,standard,search,0,0,5,0.083333
city114_w01_easy,city114,1,easy,ai,search,1,0,1,0.2
city114_w01_easy,city114,1,easy,ai,search,1,0,2,0.183333
city114_w01_easy,city114,1,easy,ai,search,1,0,3,0.066667
city114_w01_easy,city114,1,easy,ai,search,1,0,4,0.133333
city114_w01_easy,city114,1,easy,ai,search,1,0,5,0.116667
city114_w01_hard,city114,1,hard,ai,search,1,0,1,0.083333
city114_w01_hard,city114,1,hard,ai,search,1,0,2,0.05
city114_w01_hard,city114,1,hard,ai,search,1,0,3,0.05
city114_w01_hard,city114,1,hard,ai,search,1,0,4,0.016667
city114_w01_hard,city114,1,hard,ai,search,1,0,5,0.05
city115_w00_easy,city115,0,easy,standard,central,0,1,1,0.15
city115_w00_easy,city115,0,easy,standard,central,0,1,2,0.05
city115_w00_easy,city115,0,easy,standard,central,0,1,3,0.15
city115_w00_easy,city115,0,easy,standard,central,0,1,4,0.1
city115_w00_easy,city115,0,easy,standard,central,0,1,5,0.1
city115_w00_hard,city115,0,hard,ai,central,1,1,1,0.15
city115_w00_hard,city115,0,hard,ai,central,1,1,2,0.083333
city115_w00_hard,city115,0,hard,ai,central,1,1,3,0.066667
city115_w00_hard,city115,0,hard,ai,central,1,1,4,0.05
city115_w00_hard,city115,0,hard,ai,central,1,1,5,0.016667
city115_w01_easy,city115,1,easy,standard,central,0,1,1,0.116667
city115_w01_easy,city115,1,easy,standard,central,0,1,2,0.1
city115_w01_easy,city115,1,easy,standard,central,0,1,3,0.05
city115_w01_easy,city115,1,easy,standard,central,0,1,4,0.1
city115_w01_easy,city115,1,easy,standard,central,0,1,5,0.066667
city115_w01_hard,city115,1,hard,standard,central,0,1,1,0.066667
city115_w01_hard,city115,1,hard,standard,central,0,1,2,0.05
city115_w01_hard,city115,1,hard,standard,central,0,1,3,0.033333
city115_w01_hard,city115,1,hard,standard,central,0,1,4,0.033333
city115_w01_hard,city115,1,hard,standard,central,0,1,5,0.066667
city116_w00_easy,city116,0,easy,standard,central,0,1,1,0.05
city116_w00_easy,city116,0,easy,standard,central,0,1,2,0.1
city116_w00_easy,city116,0,easy,standard,central,0,1,3,0.033333
city116_w00_easy,city116,0,easy,standard,central,0,1,4,0.05
city116_w00_easy,city116,0,easy,standard,central,0,1,5,0.033333
city116_w00_hard,city116,0,hard,ai,central,1,1,1,0.133333
city116_w00_hard,city116,0,hard,ai,central,1,1,2,0.066667
city116_w00_hard,city116,0,hard,ai,central,1,1,3,0.033333
city116_w00_hard,city116,0,hard,ai,central,1,1,4,0.033333
city116_w00_hard,city116,0,hard,ai,central,1,1,5,0.05
city116_w01_easy,city116,1,easy,ai,search,1,0,1,0.233333
city116_w01_easy,city116,1,easy,ai,search,1,0,2,0.116667
city116_w01_easy,city116,1,easy,ai,search,1,0,3,0.133333
city116_w01_easy,city116,1,easy,ai,search,1,0,4,0.083333
city116_w01_easy,city116,1,easy,ai,search,1,0,5,0.05
city116_w01_hard,city116,1,hard,standard,central,0,1,1,0.05
city116_w01_hard,city116,1,hard,standard,central,0,1,2,0.033333
city116_w01_hard,city116,1,hard,standard,central,0,1,3,0.05
city116_w01_hard,city116,1,hard,standard,central,0,1,4,0.033333
city116_w01_hard,city116,1,hard,standard,central,0,1,5,0.033333
city117_w00_easy,city117,0,easy,ai,central,1,1,1,0.116667
city117_w00_easy,city117,0,easy,ai,central,1,1,2,0.083333
city117_w00_easy,city117,0,easy,ai,central,1,1,3,0.066667
city117_w00_easy,city117,0,easy,ai,central,1,1,4,0.183333
city117_w00_easy,city117,0,easy,ai,central,1,1,5,0.1
city117_w00_hard,city117,0,hard,ai,central,1,1,1,0.116667
city117_w00_hard,city117,0,hard,ai,central,1,1,2,0.033333
city117_w00_hard,city117,0,hard,ai,central,1,1,3,0.05
city117_w00_hard,city117,0,hard,ai,central,1,1,4,0.033333
city117_w00_hard,city117,0,hard,ai,central,1,1,5,0.033333
city117_w01_easy,city117,1,easy,standard,search,0,0,1,0.066667
city117_w01_easy,city117,1,easy,standard,search,0,0,2,0.033333
city117_w01_easy,city117,1,easy,standard,search,0,0,3,0.033333
city117_w01_easy,city117,1,easy,standard,search,0,0,4,0.016667
city117_w01_easy,city117,1,easy,standard,search,0,0,5,0.016667
city117_w01_hard,city117,1,hard,standard,central,0,1,1,0.083333
city117_w01_hard,city117,1,hard,standard,central,0,1,2,0.083333
city117_w01_hard,city117,1,hard,standard,central,0,1,3,0.033333
city117_w01_hard,city117,1,hard,standard,central,0,1,4,0.083333
city117_w01_hard,city117,1,hard,standard,central,0,1,5,0.016667
city118_w00_easy,city118,0,easy,standard,search,0,0,1,0.133333
city118_w00_easy,city118,0,easy,standard,search,0,0,2,0.05
city118_w00_easy,city118,0,easy,standard,search,0,0,3,0.05
city118_w00_easy,city118,0,easy,standard,search,0,0,4,0.066667
city118_w00_easy,city118,0,easy,standard,search,0,0,5,0.05
city118_w00_hard,city118,0,hard,standard,search,0,0,1,0.1
city118_w00_hard,city118,0,hard,standard,search,0,0,2,0.1
city118_w00_hard,city118,0,hard,standard,search,0,0,3,0.083333
city118_w00_hard,city118,0,hard,standard,search,0,0,4,0.033333
city118_w00_hard,city118,0,hard,standard,search,0,0,5,0.033333
city118_w01_easy,city118,1,easy,standard,central,0,1,1,0.166667
city118_w01_easy,city118,1,easy,standard,central,0,1,2,0.183333
city118_w01_easy,city118,1,easy,standard,central,0,1,3,0.15
city118_w01_easy,city118,1,easy,standard,central,0,1,4,0.083333
city118_w01_easy,city118,1,easy,standard,central,0,1,5,0.016667
city118_w01_hard,city118,1,hard,standard,central,0,1,1,0.116667
city118_w01_hard,city118,1,hard,standard,central,0,1,2,0.066667
city118_w01_hard,city118,1,hard,standard,central,0,1,3,0.016667
city118_w01_hard,city118,1,hard,standard,central,0,1,4,0.016667
city118_w01_hard,city118,1,hard,standard,central,0,1,5,0.033333
city119_w00_easy,city119,0,easy,ai,search,1,0,1,0.116667
city119_w00_easy,city119,0,easy,ai,search,1,0,2,0.083333
city119_w00_easy,city119,0,easy,ai,search,1,0,3,0.066667
city119_w00_easy,city119,0,easy,ai,search,1,0,4,0.083333
city119_w00_easy,city119,0,easy,ai,search,1,0,5,0.083333
city119_w00_hard,city119,0,hard,standard,central,0,1,1,0.083333
city119_w00_hard,city119,0,hard,standard,central,0,1,2,0.116667
city119_w00_hard,city119,0,hard,standard,central,0,1,3,0.1
city119_w00_hard,city119,0,hard,standard,central,0,1,4,0.066667
city119_w00_hard,city119,0,hard,standard,central,0,1,5,0.066667
city119_w01_easy,city119,1,easy,ai,central,1,1,1,0.1
city119_w01_easy,city119,1,easy,ai,central,1,1,2,0.016667
city119_w01_easy,city119,1,easy,ai,central,1,1,3,0.083333
city119_w01_easy,city119,1,easy,ai,central,1,1,4,0.083333
city119_w01_easy,city119,1,easy,ai,central,1,1,5,0.05
city119_w01_hard,city119,1,hard,standard,central,0,1,1,0.083333
city119_w01_hard,city119,1,hard,standard,central,0,1,2,0.083333
city119_w01_hard,city119,1,hard,standard,central,0,1,3,0.083333
city119_w01_hard,city119,1,hard,standard,central,0,1,4,0.033333
city119_w01_hard,city119,1,hard,standard,central,0,1,5,0.05
